CompoundId	X.RESPONDER_AvgIntenCh2	X.RESPONDER_AvgIntenCh2.1	X.RESPONDER_AvgIntenCh2.2	X.RESPONDER_AvgIntenCh2 log	X.RESPONDER_AvgIntenCh2.1 log	X.RESPONDER_AvgIntenCh2.2 log	up_down
LOC732310	0.036636747000000004	0.169683258	0.075700227	-4.770564778460853	-2.559083868203057	-3.7235585633908874	
LOC731286	0.0	0.0	0.0	-100000.0	-100000.0	-100000.0	D
C21orf122_02	0.072289157	0.070159027	0.0	-3.7900769231718443	-3.833227449859933	-100000.0	
LOC731289	0.160857909	0.035739814	0.07204611	-2.636141223276159	-4.806324063564763	-3.7949356529932103	
LOC731804	0.0	0.0	0.0	-100000.0	-100000.0	-100000.0	D
LOC731292	0.0	0.11709601900000001	0.0	-100000.0	-3.0942360665852746	-100000.0	D
LOC731797	0.10845987	0.699426112	0.309315866	-3.2047667486348406	-0.51575643704205	-1.6928472581868068	
LOC731294	0.970873786	0.177549813	0.17835909600000002	-0.04264433801442566	-2.49370425401096	-2.4871433022984064	
LOC731795	0.057926240999999996	0.07550018900000001	0.149225891	-4.109639142348552	-3.72737593382679	-2.7444302270105605	
LOC731297	0.090771558	0.030988533999999998	0.174266628	-3.46161586979445	-5.012121683994093	-2.5206317745835185	
LOC731793	0.985496467	0.389682687	0.5780346820000001	-0.021077395663975013	-1.3596282586693211	-0.790772038063977	
LOC731298	0.22632312	0.034240712	0.152801358	-2.1435441244867346	-4.868143488380604	-2.7102707297129185	
LOC731304	0.125763564	0.143266476	2.131032054	-2.991214087220595	-2.803227032857044	1.0915522936363589	
LOC731184	0.91554559	0.0	0.110011001	-0.1272963674345999	-100000.0	-3.184280295732235	
LOC731158	0.24924336800000002	0.267332026	0.126126126	-2.0043729777495667	-1.9032954141200755	-2.987060945735197	
LOC730131	0.284001262	0.09433962300000001	0.030321407	-1.8160307543225587	-3.4059923541935953	-5.043519489536635	
LOC731151	0.0	0.023485204	0.0	-100000.0	-5.412104064413637	-100000.0	
ZBTB42	0.146762062	0.054210336	0.055299539	-2.7684490152490753	-4.205288240884048	-4.176588736171633	
LOC731150	0.720487715	0.626497144	1.3845873569999998	-0.47295426359862036	-0.6746201621102639	0.4694560797321804	
FOXI3_02	0.256222548	0.414788097	0.212014134	-1.9645306541164738	-1.269553600556532	-2.2377676490988674	
LOC731146	0.09267840599999999	0.15060241	0.239014525	-3.4316229586456983	-2.731183238109732	-2.064829800912593	
LOC731139	0.857664234	0.712328767	0.619872379	-0.22151513568338815	-0.4893848409886222	-0.6899568747683127	
LOC730272	0.446338	0.483578481	1.2096774190000001	-1.1637914559476676	-1.0481780480780885	0.2746223796858153	
LOC731137	0.423728814	0.27619223	0.286892595	-1.2387868580867138	-1.8562553614541273	-1.8014173637785138	
LOC730273	0.08291874	0.042616663	0.061957869000000006	-3.592157995777502	-4.552438559156029	-4.012568665337402	
LOC731136	0.0	0.179920835	0.036225321	-100000.0	-2.4745658331967686	-4.786857715919193	
LOC730275	0.018158707	0.035906642999999995	0.036016568	-5.783194711325404	-4.799605411560322	-4.795195475639853	
LOC730674	0.08061265599999999	0.061112243	0.62170309	-3.632849833464759	-4.0323947566045995	-0.685702345485065	
LOC730279	0.095183705	0.057197331	0.171690195	-3.3931415776686795	-4.127908361702912	-2.542120443600823	
LOC730669	0.176149375	0.414862915	1.02782208	-2.505128738907737	-1.2692933958287596	0.03959055002116974	
LOC730281	0.393922341	0.299345182	0.112803158	-1.344016854284972	-1.740118044825851	-3.1481206373708335	
LOC730282	0.0	0.170003778	1.67078033	-100000.0	-2.5563612871049695	0.7405220639482135	
LOC732272	0.0	0.0	0.0	-100000.0	-100000.0	-100000.0	
LOC732262	0.163165409	0.271682341	0.342534757	-2.615592855921259	-1.8800072995876165	-1.5456777091283378	
LOC730883	0.0	0.10526315800000001	0.020837675	-100000.0	-3.247927512000891	-5.58466187439881	D
LOC732258	0.018318373	0.07293946	0.0	-5.770564817839215	-3.7771566709096644	-100000.0	D
LOC730891	0.38314176200000005	0.018099548	0.217825377	-1.3840498084975397	-5.787902520438667	-2.1987560547933582	
LOC732253	0.07400555	0.091141086	0.036218761	-3.7562227209624472	-3.45575462854559	-4.787118995494634	
LOC730908	0.017280111	0.0	0.034293553	-5.854743704991214	-100000.0	-4.865918806646244	D
LOC732248	0.0	0.040064103	0.038233607	-100000.0	-4.641546013391002	-4.709014877764898	
LOC731323	0.043103447999999996	0.062853551	0.158478605	-4.536052909473459	-3.9918619357355984	-2.6576400087424275	
LOC732243	0.018642804	0.05638038	0.161348153	-5.74523732266567	-4.14866298816529	-2.631751031924559	
LOC731332	0.099181751	0.02543235	0.146842878	-3.3337814942003385	-5.297191413680466	-2.7676547994203564	
LOC731738	0.124732716	0.160513644	0.0	-3.0030881772698743	-2.6392321601907636	-100000.0	
LOC731334	0.499001996	0.10003334400000001	0.127795527	-1.0028825085562045	-3.3214471228361333	-2.9680907538125574	
LOC731734	0.161550889	0.143394874	0.036120643	-2.6299394052412977	-2.8019346425836584	-4.79103261465655	
LOC731347	0.241905471	0.242763772	0.185597624	-2.0474846968166798	-2.0423749527649813	-2.4297498535240245	
LOC731726	0.062853551	0.118906064	0.10365379599999999	-3.9918619357355984	-3.072105803019563	-3.2701551432244576	
LOC731348	0.03895598	0.168413174	0.189322226	-4.682011381278906	-2.5699230982818575	-2.4010843047770383	
LOC731724	0.07595898200000001	0.15432098800000002	0.092353158	-3.7186356191134475	-2.6959938098782628	-3.4366948950202665	
LOC731350	0.073746313	0.25820730399999997	0.346399271	-3.7612852671868846	-1.9533982836476074	-1.5294922009826308	
LOC731354	0.316518299	0.21121351800000002	2.660927411	-1.6596391857127184	-2.243225922466286	1.411929154772489	
LOC731116	0.19674476800000001	0.641025641	0.300088261	-2.3456028239872144	-0.6415460291452314	-1.736541210900618	
LOC731115	0.055751719000000005	0.203779177	0.130645763	-4.1648399012522415	-2.2949214564045053	-2.9362677578146434	
LOC730148	0.458315146	0.634990147	0.7758620690000001	-1.1255881314574236	-0.6551938888049554	-0.3661278987337775	
LOC731109	0.112536574	0.023025557999999998	0.065616798	-3.151534146305017	-5.440620070848851	-3.9297909955257007	
LOC730321	0.017838031	0.072490033	0.088230104	-5.8088998134912355	-3.7860735440260402	-3.5025852042710053	
LOC731102	0.134770889	0.15689350900000001	0.21496970899999998	-2.8914191920686343	-2.6721424285419797	-2.217794708348121	
LOC730323	0.055086302000000004	0.073882527	0.16492578300000002	-4.182162573220098	-3.758622978191502	-2.6001111406325004	
LOC731101	0.125444282	0.177235132	0.149420994	-2.9948813835524044	-2.496263487955982	-2.7425452304829334	
LOC730333	0.537856847	0.487012987	0.8	-0.8947058507386878	-1.0379678502374925	-0.3219280948873623	
LOC731097	0.035823034	0.0	0.017847582	-4.8029686595030565	-100000.0	-5.80812755938062	D
LOC730336	0.090727636	0.054714572	0.23465704	-3.4623141214111803	-4.191931076091606	-2.091374351245109	
LOC730338	0.035248502	0.08857395900000001	0.08835483300000001	-4.826294242989345	-3.496973585167665	-3.500547137573606	
LOC731075	0.174901618	0.17961383	0.400505902	-2.515384459316882	-2.47702965514104	-1.320104592020187	
LOC730351	0.17500875	0.087966221	0.105337079	-2.5145010398810226	-3.5069065541074895	-3.2469147357000057	
LOC730621	0.149059065	0.092233905	0.107719928	-2.746043979653091	-3.438559009794632	-3.2146429242321846	
LOC730364	0.279183389	0.329918389	0.335867067	-1.8407149890140073	-1.5998189017685864	-1.574037753929664	
LOC730615	0.023057413	0.046264168	0.0	-5.438625535477101	-4.433960943643772	-100000.0	D
LOC730367	0.25394522	0.375	0.310559006	-1.9774107764640447	-1.4150374992788437	-1.6870606893209248	
LOC730378	0.244085618	1.26558368	1.988742964	-2.034540803665662	0.33980290115052764	0.9918568264355114	U
LOC732206	0.361076006	0.071454091	0.088762649	-1.469625540496481	-3.8068395766838363	-3.4939034663347077	
LOC732197	0.18399264	0.237616523	0.18148820300000001	-2.4422800375608964	-2.0732929354265073	-2.4620523209171945	
LOC730961	0.056561086	0.27311744	0.329265931	-4.144046368924213	-1.8724066540973199	-1.6026748502486226	
LOC732185	0.053667263	0.035460992999999996	0.37063183899999996	-4.2198138764171444	-4.817623253760424	-1.4319412739798751	
LOC730963	0.05520795	0.055025679	0.23406553800000002	-4.178980158283399	-4.183751147133789	-2.095015556064852	
LOC732174	0.28113578899999997	0.18918918899999998	1.343938563	-1.8306609722746738	-2.402098445014041	0.4264671880563091	
LOC730966	0.057959815	0.0	0.056850483	-4.108803199762708	-100000.0	-4.136683583511298	
MUC3B	0.017667845	0.109349371	0.018351991	-5.822730108991754	-3.1929831731551346	-5.7679196008202585	D
LOC731400	0.46486679799999997	0.196956132	0.23495391300000001	-1.1051107063961365	-2.344053760604739	-2.0895502998289652	
LOC732161	0.7727362790000001	0.451157317	0.445304937	-0.37195196261965224	-1.1482975108945477	-1.1671344881684516	
LOC731407	0.034752389	0.10422094800000001	0.103341371	-4.846744032658453	-3.262282812104874	-3.2745101660682643	
LOC731656	0.072634828	0.018542555	0.10887316300000001	-3.7831947113254034	-5.753016141503687	-3.1992797182276167	
LOC731408	0.019817677	0.0	0.152905199	-5.657068328006851	-100000.0	-2.709290633617023	D
LOC731647	0.0	0.018115942	0.018024513	-100000.0	-5.786596364199118	-5.793895909613838	D
LOC731410	0.056106228	0.148837209	0.054874703	-4.155695265535911	-2.7481928525199346	-4.187714963447215	
LOC731646	0.28291210899999997	0.332901794	0.23954302600000002	-1.8215741676392898	-1.5868314497383258	-2.0616432830938534	
LOC731414	0.484848485	0.020120724	1.584077985	-1.0443941189076114	-5.635173971489279	0.6636433618084885	
LOC731643	0.623167155	0.186671645	0.22172949	-0.6823088989835356	-2.421425292789848	-2.1731274336249258	
LOC731416	0.023052097999999997	0.044863167	0.0	-5.438958131681657	-4.47832472240623	-100000.0	D
LOC731419	0.129390018	0.201946025	0.12762078400000001	-2.9502017722816505	-2.307958345821984	-2.9700647929635884	
LOC731066	0.024213075	0.021834061000000002	0.10204081599999999	-5.368069880138821	-5.517275702154291	-3.29278175384447	D
LOC731062	0.16931933600000001	0.37414966	0.489451477	-2.5621813587570963	-1.4183126307870886	-1.0307622531612726	
LOC730176	0.145085238	0.55705301	0.25528811100000004	-2.78502735803001	-0.8441134717652214	-1.9698017432008175	
LOC731042	0.026281209	0.027839644	0.05364806900000001	-5.249824545081581	-5.166715426961588	-4.220329945992554	
LOC730413	0.072111051	0.018188432	0.072912869	-3.7936358207221215	-5.780835014203114	-3.7776827194756395	
LOC731040	0.211375865	0.038095238	0.116369279	-2.2421174363909238	-4.7142455212728605	-3.103217851796833	
LOC731039	0.054834582	0.07315289	0.163220892	-4.18877015891797	-3.7729413287423568	-2.6151023632168813	
LOC730421	0.39589706700000005	0.255334671	0.309147118	-1.3368027156735054	-1.9695386453381376	-1.6936345386388296	
LOC731038	0.018439978	0.0	0.0	-5.761019255228181	-100000.0	-100000.0	D
LOC730429	0.0	0.084937712	0.027012426000000003	-100000.0	-3.557450943000309	-5.210232974918697	
LOC731029	0.147841514	0.0	0.0	-2.7578766587437804	-100000.0	-100000.0	
LOC730430	0.132200189	0.114307487	0.18971732100000002	-2.9192038554913204	-3.1290081934870075	-2.3980766935231244	
LOC731023	0.0	0.033932813	0.0	-100000.0	-4.881175156633274	-100000.0	
LOC730437	0.111756817	0.022321429	0.021968366	-3.1615652585379914	-5.485426799470497	-5.508428623216295	D
LOC730546	0.0	0.044612982	0.0	-100000.0	-4.486392606495591	-100000.0	D
LOC730441	0.420783022	0.313421829	0.675799087	-1.2488515997879175	-1.6738224316903525	-0.5653336934555828	
LOC730528	0.36989088200000003	0.074308007	0.074710497	-1.4348283571600147	-3.7503385141817804	-3.742545230482933	
LOC730446	0.046403712	0.047585058	0.02437241	-4.429615973434984	-4.39334756022097	-5.358607274653513	
LOC730453	0.18570102100000002	0.563909774	0.074654722	-2.4289463475322437	-0.8264637461209929	-3.743622674350847	
LOC732134	0.09922603699999999	0.09834775800000001	0.100887813	-3.3331374550294384	-3.3459640255184997	-3.309176183935256	
LOC732119	0.059916117000000005	0.0	0.0	-4.060912060076267	-100000.0	-100000.0	
LOC731014	0.07741436	0.134048257	0.134048257	-3.6912549854308025	-2.899175634491205	-2.899175634491205	
LOC732118	0.235763511	0.071517969	0.053323854000000004	-2.0845876444783524	-3.8055504229854993	-4.2290751342962265	
LOC732114	0.17064846399999997	0.475375547	0.38695411799999996	-2.5509006660325104	-1.0728604009657934	-1.3697655818977266	
LOC731020	0.361076006	0.34001431600000004	0.541809644	-1.469625540496481	-1.5563326038555672	-0.8841420217107657	
LOC732097	0.553097345	0.07425283099999999	0.036543029	-0.8543946780993477	-3.7514101579111485	-4.774259967901128	
LOC731442	0.157666535	0.354676125	0.227186672	-2.6650516168319647	-1.4954258762674453	-2.1380498938630343	
LOC732093	0.127319025	0.054724552999999995	0.163220892	-2.9734800808141704	-4.191667924513173	-2.6151023632168813	
LOC731447	0.0	0.0	0.018315018	-100000.0	-100000.0	-5.770829070846846	D
LOC731564	0.0	0.0	0.018590816	-100000.0	-100000.0	-5.749266094433042	D
LOC731450	0.582398619	0.381765102	0.340367597	-0.7799211603057903	-1.389242866091663	-1.5548343959143907	
LOC731561	0.02248707	0.134078212	0.068493151	-5.474760495392967	-2.8988532796689395	-3.867896457356258	
LOC731464	0.022763487000000002	0.023402762	0.0	-5.4571346175310005	-5.4171773826773855	-100000.0	D
LOC731559	0.045913682000000004	0.04571428599999999	0.0	-4.444932057656061	-4.451211102815485	-100000.0	
LOC731465	0.12409147300000001	0.053638477000000004	0.088857295	-3.0105241114357555	-4.220587915540182	-3.492365966381849	
LOC731551	0.25664528	0.072634828	0.330882353	-1.9621523669054493	-3.7831947113254034	-1.5956097446641857	
LOC731467	0.332373144	0.269821503	0.353857042	-1.5891242789141506	-1.8899227687090547	-1.4987614646735072	
LOC731473	0.771162123	0.17822135100000003	0.160944206	-0.37489390211361906	-2.488257912142911	-2.635367454235343	
LOC731009	0.252133437	0.019634793	0.019305019	-1.987740639145189	-5.670443801317023	-5.694880215593773	D
LOC731008	0.241411328	0.336260041	3.140464408	-2.0504347200952533	-1.572350746520346	1.6509779188547322	
LOC730191	0.14757424800000002	0.055238446	0.0	-2.760487104681994	-4.17818345634149	-100000.0	
LOC731000	0.755180892	0.301044803	0.92811647	-0.4051058335848488	-1.7319498827998205	-0.10762223334073756	
LOC730465	0.610771793	0.40960715	0.514516722	-0.7112946585526677	-1.2876871960057203	-0.9587101288382108	
LOC730998	0.157078343	0.29685335399999996	0.10040160599999999	-2.67044381050158	-1.7521776813872108	-3.3161457484103836	
LOC730471	0.020218358	0.12192643800000001	0.143032284	-5.628190353831911	-3.0359171072727786	-2.80558727858339	
LOC730474	0.291120815	0.021399529	0.11039964699999999	-1.7803100997286558	-5.546277146271767	-3.1791925357437774	
LOC730995	0.35699286	0.131233596	0.36154827700000003	-1.4860328748223481	-2.9297909955257007	-1.467739793939961	
LOC730495	0.05677517	0.037355248	0.131061599	-4.138596069022398	-4.742545249793407	-2.9316830565260084	
LOC730987	0.110864745	0.13726836	0.0	-3.1731274336249258	-2.864928968538781	-100000.0	
LOC730496	0.0	0.059737157	0.019600157	-100000.0	-4.0652276109743735	-5.67299097919882	D
FLJ36777	0.029779631	0.0331785	0.030048077000000003	-5.069530312206904	-4.91360752625005	-5.056583524673068	
LOC730497	0.201686835	0.205569053	0.203779177	-2.3098111790082845	-2.2823050017753994	-2.2949214564045053	
LOC730462	0.300469484	0.055980592999999995	0.130621385	-1.7347096181519641	-4.158929420376795	-2.936536984313865	
LOC730510	0.0	0.0	0.018204988000000002	-100000.0	-100000.0	-5.7795223999588545	D
LOC730461	0.035329447	0.017873101000000002	0.017853955	-4.822985022391659	-5.806066224718471	-5.8076124949679455	D
LOC730512	0.24597918600000002	0.26990553300000003	0.547686497	-2.0233918505626614	-1.8894735428701424	-0.86857778317397	
MUC19_02	0.021231423	0.2538608	0.041972718	-5.557655121110627	-1.9778904569391755	-4.574404299861467	
LOC732048	0.166701396	0.021070375	0.020185709	-2.584661909016277	-5.568640199025961	-5.6305219290489354	D
LOC732041	0.06586169	0.0	0.043205876	-3.9244166580519484	-100000.0	-4.532628657488313	
LOC732034	0.072293512	0.125583064	0.0	-3.789990011829725	-2.993286177876575	-100000.0	
LOC731069	0.24643548699999998	0.144665461	0.26901004300000003	-2.020718074112134	-2.7892075765556017	-1.8942680607083167	
LOC731074	0.194655813	0.301739439	0.19677996399999997	-2.36100266640535	-1.7286248179218529	-2.3453447609448412	
LOC732024	0.111441308	0.2413217	0.07400555	-3.165643998651431	-2.050970444253786	-3.7562227209624472	
LOC731508	0.19945602899999998	0.106007067	0.106251107	-2.3258573621519734	-3.2377676490988674	-3.2344502225302882	
LOC732022	0.462449131	0.187406297	0.340328985	-1.1126334157237527	-2.4157586653798835	-1.554998067489808	
LOC731511	1.164457184	1.135135135	0.9398156520000001	0.21965759397859683	0.1828640569780612	-0.08955029982896495	
LOC731501	0.097981579	0.038910506	0.096749226	-3.351345648540631	-4.683696448247197	-3.3696060701241706	
LOC731515	0.04898359	0.022016732999999997	0.026062027999999998	-4.351557677093781	-5.5052557823791055	-5.261906839110968	D
LOC731500	0.0	0.054824560999999994	0.054397099000000004	-100000.0	-4.189033835008253	-4.200326475246015	
LOC731517	1.002838221	0.095129376	0.056721497	0.004088887519382154	-3.3939652749215825	-4.139960580928321	
LOC731489	0.23670793899999998	0.533428165	0.25143678199999997	-2.0788200011348357	-0.906634093708528	-1.9917323817740396	
LOC731523	0.113895216	0.135135135	0.059916117000000005	-3.1342209448389204	-2.8875252721842823	-4.060912060076267	
LOC731477	0.039992002	0.059784775	0.279162512	-4.644144685491471	-4.064078060344758	-1.8408228760579661	
LOC731531	0.619124054	0.0	0.069396253	-0.6916995834137845	-100000.0	-3.84899842213338	
LOC731533	0.775473399	0.293093973	0.255614387	-0.36685080142612386	-1.7705647932277393	-1.9679590556704305	
LOC730957	0.09407337699999999	0.098449422	0.161178909	-3.4100696953486906	-3.3444734537360774	-2.6332651219385697	
LOC730926	0.12448870699999999	0.109110747	0.142475512	-3.005913220819351	-3.196134886168054	-2.8112141177296435	
LOC730208	0.119945168	0.016837851	0.10010010000000001	-3.059553055162237	-5.892148169510678	-3.320484679460389	
LOC730924	0.019069413	0.056232427	0.018950161	-5.712595754882474	-4.1524538746174695	-5.721646084232454	D
LOC730571	0.304060097	0.10679957300000001	0.230823864	-1.7175715966294032	-3.2270222159519135	-2.1151357084486806	
LOC730923	0.722145805	0.153609831	0.340251786	-0.46963794072033155	-2.702657543665023	-1.5553253603540351	
LOC730579	0.019600157	0.060581583	0.081599347	-5.67299097919882	-4.044976913450424	-3.615298582720493	
LOC730922	0.076745971	0.05787037	0.106022053	-3.7037651757204695	-4.111031321621993	-3.237563712696936	
LOC730589	0.247044292	0.478638539	0.48361096200000003	-2.017158372428905	-1.0629915304687014	-1.04808114839007	
LOC730916	0.785290174	0.368502715	0.35060381799999996	-0.3487022494991211	-1.4402528462519382	-1.5120863880663677	
LOC730596	0.090876045	0.13407393199999998	0.054634857	-3.4599561408371335	-2.8988993336343003	-4.194034506472697	
LOC730911	0.446428571	0.315457413	0.13032954800000002	-1.1634987336678666	-1.6644828415044117	-2.9397638895664335	
LOC730597	0.161521895	0.071633238	0.59341845	-2.63019835308339	-3.803227032857044	-0.7528783124747879	
LOC730909	0.020512821	0.022547914	0.04258037	-5.607330279485604	-5.470862219755702	-4.553667703703496	D
LOC730599	0.24643548699999998	0.52412796	0.21497671100000001	-2.020718074112134	-0.9320090222072785	-2.2177477176059854	
HLA-B_02	0.269179004	0.288739172	0.207000376	-1.8933622109658488	-1.792161249812554	-2.272294706617628	
LOC730603	0.195347185	0.018839488	0.018066847	-2.355887628799108	-5.730096432355776	-5.790511438656184	D
LOC730398	0.053475935999999995	0.158590308	0.089413448	-4.22496636038365	-2.656623489214891	-3.4833643572047155	
LOC730608	0.448189315	0.432198811	0.756075608	-1.1578198400155455	-1.2102329916088757	-0.4033975828848323	
LOC730612	0.561459795	0.0	0.020374898	-0.8327453770358901	-100000.0	-5.617063352775182	D
LOC731957	0.078616352	0.025252525	0.0	-3.6690267692029304	-5.307428539619198	-100000.0	
LOC731947	0.09197939699999999	0.427509294	0.528425656	-3.442545450069068	-1.225972310533364	-0.9202275812068379	
LOC731117	0.075901328	0.266819135	0.076584339	-3.7197310619435546	-1.9060659614244624	-3.7068067892308356	
LOC731946	0.160170849	0.089078924	0.089285714	-2.6423164928959744	-3.4887720581110724	-3.485426831786866	
LOC731128	0.133638793	0.24087456	0.076234038	-2.9035892371884775	-2.0536460637016964	-3.713420894296096	
LOC731945	0.0	0.0	0.04853191	-100000.0	-100000.0	-4.364922550498817	
LOC731135	0.018351991	0.0	0.056032873	-5.7679196008202585	-100000.0	-4.157582723324953	D
LOC731941	0.146654445	0.018214936	0.09061254099999999	-2.7695072959897513	-5.778734263738489	-3.464145453119073	
LOC731568	0.196920874	0.17857142899999998	0.036225321	-2.3443120470297534	-2.485426823707774	-4.786857715919193	
LOC731940	0.035435861	0.246870041	0.035410765	-4.8186460865446925	-2.018176326544441	-4.819668178302754	
LOC731587	0.0	0.0	0.040176777999999996	-100000.0	-100000.0	-4.637494318829599	D
LOC731440	0.31181217899999997	0.378583018	0.127737226	-1.6812508158582207	-1.4013183969906673	-2.968749069148269	
LOC731591	0.201023392	0.36926323200000005	0.07156915400000001	-2.314564705130858	-1.4372784761349395	-3.8045182637349746	
LOC731429	0.292237443	0.557620818	0.057559478	-1.7747870592179575	-0.8426436716567888	-4.118802681265419	
LOC731592	0.260521042	0.023004371000000003	0.023435669	-1.9405281927749076	-5.441948179870699	-5.415150210865347	D
LOC731425	0.055330135999999995	0.0	0.036297641	-4.17579071988366	-100000.0	-4.783980399906058	
LOC731626	0.39880358899999996	0.235201882	0.32401782100000004	-1.326249701677826	-2.0880284907453803	-1.625854931279692	
LOC731424	1.267474371	0.441014333	1.9342723000000002	0.34195657546922675	-1.181102550641989	0.9517909066072116	U
LOC731632	0.19677996399999997	0.127342187	0.19902297800000002	-2.3453447609448412	-2.9732176482091672	-2.3289930895811946	
LOC731634	1.152530164	0.09053050900000001	0.018178513	0.20480450933898597	-3.4654521239263096	-5.781621997683053	
LOC730875	0.0	0.0	0.5610098179999999	-100000.0	-100000.0	-0.833902075825187	
LOC730864	0.21609940600000002	0.496597388	0.196008553	-2.21023298827084	-1.0098514216314831	-2.3510114859475864	
LOC730628	0.0	0.113791534	0.0	-100000.0	-3.135534868618575	-100000.0	
LOC730862	0.155068812	0.393778303	0.436248265	-2.6890195393798164	-1.3445444732788083	-1.1967787012862723	
LOC730631	0.412371134	0.485255692	0.35653968799999997	-1.2779847473719002	-1.0431829591828166	-1.487865416552386	
LOC730852	0.140219677	0.11679514099999999	0.076687117	-2.8342392782179173	-3.0979478395137856	-3.7048719562618455	
LOC730643	0.380228137	0.37043897	0.036818851	-1.3950627990703421	-1.4326922174868768	-4.763411584338042	
LOC730845	0.345391747	0.073139514	0.29607698	-1.5336944842394673	-3.773205149534046	-1.7559557696230947	
LOC730644	0.8619074390000001	0.5014858839999999	0.552260176	-0.21439514954719643	-0.9957190029628005	-0.8565799978220143	
LOC730835	0.068131494	0.0	0.017642908	-3.8755343469782515	-100000.0	-5.824767816441133	D
LOC730647	0.300808423	0.26320737	0.283232628	-1.7330831300985574	-1.9257282087261047	-1.8199406234552893	
LOC730834	0.694317559	0.5286183010000001	0.057482276	-0.5263324378346578	-0.9197017223011817	-4.120739003607416	
LOC730651	0.726692662	0.035580857	0.105932203	-0.46058275654323233	-4.812754930019565	-3.2387868648962344	
LOC730295	0.07804878	0.09639483300000001	0.0	-3.67948010852229	-3.374900373247495	-100000.0	
LOC730658	0.0	0.029019153	0.0	-100000.0	-5.106850778589659	-100000.0	
ZNF727	0.035861574	0.073072707	0.070534297	-4.8014173788645955	-3.774523536378112	-3.825531257367963	
LOC730665	0.18211619	0.036516341	0.21645021600000003	-2.457068912306491	-4.775313977728035	-2.2078928546421386	
LOC730668	0.928381963	0.469836497	0.7921539040000001	-0.10720960122611424	-1.0897693083236173	-0.3361473426545246	
LOC731914	0.18040772100000002	0.124289773	0.054714572	-2.470667011227297	-3.0082205036392833	-4.191931076091606	
LOC731909	0.05425936	0.054476120999999995	0.12330456199999999	-4.2039841589310525	-4.198232210604248	-3.0197019175876236	
LOC731208	0.0	0.01924187	0.038887809	-100000.0	-5.699607177120568	-4.6845382364086	D
LOC731901	0.36409976299999997	0.5975013579999999	1.195868817	-1.4575942931844073	-0.7429861028355845	0.25805913916510004	
LOC731210	0.349843491	0.304495791	0.533333333	-1.5152184449936703	-1.7155058087767567	-0.9068905965102031	
LOC731891	0.207161882	0.282574568	0.160410651	-2.2711695248195096	-1.8232964674013805	-2.640158157366811	
LOC731212	0.18399264	0.455705432	0.053657664	-2.4422800375608964	-1.1338265273265276	-4.220071941903355	
LOC731881	0.09626492099999999	0.0	0.0	-3.376846014956958	-100000.0	-100000.0	D
LOC731664	0.0	0.0	0.0	-100000.0	-100000.0	-100000.0	D
LOC731868	0.036982249	0.019004181000000002	0.0	-4.757023227810133	-5.717539337302992	-100000.0	D
LOC731667	0.14516421699999998	0.235849057	0.091141086	-2.784242222261562	-2.084064262364747	-3.45575462854559	
LOC731399	0.0	0.038550501	0.019481785	-100000.0	-4.697106580334317	-5.681730320739029	D
LOC731679	0.0	0.0	0.0	-100000.0	-100000.0	-100000.0	
LOC731397	0.389032975	0.148120718	0.14649331599999998	-1.3620356495660144	-2.7551546469318793	-2.7710932540871998	
LOC731680	0.523468854	0.22195663300000001	0.11910838900000001	-0.9338243944389996	-2.1716502717696686	-3.0696530667190967	
LOC731682	0.054734537	0.035977694	0.27522935800000004	-4.191404741851446	-4.79675347014975	-1.8612937281104314	
LOC731384	0.107565436	0.158982512	0.12343502	-3.216713523704212	-2.653060016412071	-3.0181763323883866	
LOC731709	0.336998936	0.088245676	0.30200746100000003	-1.5691840584652337	-3.5023306010927673	-1.7273439035663491	
LOC731718	0.7104290990000001	0.132100396	0.029299736	-0.4932374195574264	-2.9202933035003515	-5.092968524212754	
LOC730811	0.093685591	0.07552870099999999	0.018978933	-3.416029013729759	-3.726831215243551	-5.719457303784474	
LOC730809	0.17228177600000003	0.019402406	0.882578665	-2.5371579938175097	-5.687620624525173	-0.18020322211541076	
LOC730242	0.036140224	0.151400454	0.254916242	-4.790250741605204	-2.723558563390888	-1.9719047972183237	
LOC730807	0.291645222	0.315291645	0.260055479	-1.7777136560978326	-1.6652411547321873	-1.9431086610952994	
LOC730677	0.34940601	0.28263557699999997	0.123565755	-1.5170236711701097	-1.822985017287224	-3.0166491245989895	
LOC730800	0.0	0.0	0.0	-100000.0	-100000.0	-100000.0	
LOC730712	0.0	0.038226300000000005	0.020483408	-100000.0	-4.709290624181798	-5.609400420937812	D
LOC730795	0.082084958	0.0	0.021710812000000003	-3.6067383162129407	-100000.0	-5.52544250497938	D
LOC730713	0.20797882399999998	0.115008626	0.134253932	-2.2654914514509463	-3.1201860231027885	-2.89696375271891	
LOC730792	1.01658641	0.713521227	0.466786355	0.023732849693352886	-0.48697174488905576	-1.0991657057820166	
LOC730715	0.40270913399999997	0.563738862	0.428066257	-1.3121898999142008	-0.8269010701044478	-1.2240939775898274	
LOC730775	0.036376864	0.071955388	0.514233242	-4.780835014203114	-3.79675347014975	-0.9595052203859228	
LOC730719	0.386032637	0.647192584	0.476274475	-1.3732052700686426	-0.6277330184663841	-1.0701348625357894	
LOC730769	0.292911541	0.0	0.0	-1.771463056960466	-100000.0	-100000.0	D
LOC730727	0.099740674	0.155309649	0.782319578	-3.3256742376923705	-2.6867806313436318	-0.3541700251902573	
